,offer_link,offer_title,company_name,company_size,empoyment_type,experience_lvl,salary,place,tech_stack,direct_apply,company_page,offer_description_list
54,https://justjoin.it/offers/itds-ios-developer-c4285a93-12e6-4bc8-8af4-345ac28ac12f,IOS Developer,ITDS,200+,b2b,mid,15 000 - 20 000 PLN net/month,"Zlota 59, Warszawa","[{'Swift': 'regular'}, {'RxSwift': 'regular'}, {'Objective-C': 'regular'}, {'CocoaPods': 'regular'}, {'SnapKit': 'regular'}, {'MVVM': 'regular'}, {'WatchKI': 'regular'}]",http://www.itds.pl/,True,"As an iOS Developer, you will be a part of a mobile development team implementing a new mobile solution for retail banking used by millions of Customers in Poland. The successful candidate will also have an opportunity of contributing to a Devops & Technical Excellence focused Organization as well as taking an active part in one of the biggest Agile transformations in the financial industry.

Warsaw based opportunity with a possibility of 1 day remote work

Your key responsibilities: Building, testing and refining an application for mobile using Apple's iOS operating system
Analysing, designing and implementing new functionalities
Overseeing the systems being run, implementing, testing and solving detected problems
Collaborating with the team responsible for project implementation (analysts, business clients and other team
Working with the following tools, technologies and methodologies: Xcode, Git, Jenkins, Fastlane, CocoaPods / Carthage, SnapKit

As an ideal candidate you have:
At least 4 years of experience as a Developer (2 years as iOS Developer)
Higher education related to IT
Very good knowledge of Swift
Knowledge of cryptography
Knowledge of architectural patterns - in particular MVVM
Knowledge of RxSwift
Knowledge of TDD, BDD
Knowledge of Protocol Oriented Programming
Very good knowledge of UIKit
Knowledge of WatchKi
Knowledge of Clean Code
Knowledge of SOLID
Great communication and soft skills 
Experience in the banking sector is preferable  

We offer you:
ITDS Business Consultants is involved in many various, innovative and professional IT projects for international companies in the financial industry in Europe. We offer an environment for professional, ambitious and driven people. The offer includes:

Stable and long-term cooperation with very good conditions ;
Enhance your skills and develop your expertise in the financial industry
Work on the most strategic projects available in the market
Define your career roadmap and develop yourself in the best and fastest possible way by delivering strategic projects for different clients of ITDS over several years
Participate in Social Events, training and work in an international environment
Access to attractive Medical Package
Access to Multisport Program

#GETREADY"
55,https://justjoin.it/offers/smartpatient-gmbh-software-engineer-mobile-developer-ios-warszawa,Software Engineer/Mobile Developer (iOS),smartpatient GmbH,30+,b2b,mid,15 000 - 22 000 PLN net/month,"Dominikańska 25a, Warszawa","[{'Polish': 'master'}, {'iOS': 'advanced'}, {'Objective-C / Swift': 'advanced'}, {'English': 'advanced'}, {'Agile / Scrum': 'advanced'}, {'Jira / Git': 'regular'}, {'RESTful API': 'regular'}, {'Testing Tools': 'regular'}]",https://www.smartpatient.eu/,True,"The MyTherapy software platform supports hundreds of thousands of users to safely take their medication. Join smartpatient to help us create an app that is great as if it were designed by Apple itself – beautiful, simple, efficient, and very useful.

Create easy-to-read, fast and well architected quality code for the constant improvement of our iOS application
Cooperate closely with your teammates to teach and learn something new
Collaborate with our team of UI/UX designers and backend developers to bring our app to the next level

Your Profile

2+ years of commercial software development experience
Expertise in Swift 4 and/or ObjectiveC and the iOS platform
Experience with version control systems (e.g. Git), TDD and testing tools (e.g. Quick, Nimble)
Proficiency in common databases (e.g. SQL)
Practical knowledge of HTTP and RESTful web services, authorization systems (e.g. OAuth), offline synchronization, and mobile security concepts

Why us?

We work with a team of senior developers and designers
We believe in SCRUM and that it is about a lot more than daily stand-ups
We prioritize quality over speed and do code reviews
We are convinced that quality is the result of individual responsibility and teamwork
We have autonomy in solving problems, choosing tools, implementing workflows, etc.
We believe in MVVM, BDD and clean architecture
We use Dip as an IoC container

We are looking forward to receiving your CV. If you have a Stack Overflow or GitHub profile (or similar), we encourage you to forward them along with other points of reference such as published apps the Apple App Store or contributions to open source projects."
56,https://justjoin.it/offers/7n-net-developer-99ffc4e1-c858-44d6-a8ad-120ba0c96813,.NET Developer,7N,700+,b2b,mid,16 800 - 21 000 PLN net/month,"Puławska 182, Warszawa","[{'C#': 'advanced'}, {'WPF': 'regular'}, {'NHibernate': 'regular'}, {'SQL Server': 'regular'}, {'RabbitMQ': 'junior'}, {'Octopus Deploy': 'junior'}, {'TeamCity': 'junior'}]",https://justjoin.it/brands/story/7n,True,"7N to agent doświadczonych specjalistów IT. Jesteśmy firmą z duńskimi korzeniami, działającą zgodnie ze skandynawskimi wartościami. W ciągu 30 lat działalności dowiedliśmy, że jawny i przejrzysty model finansowy, współpraca wyłącznie z ekspertami w swoich dziedzinach oraz bardzo dobra opieka nad nimi są najlepszym modelem konsultingu IT. Promujemy kompetencje naszych konsultantów u klientów, oferując możliwość uczestniczenia w różnych projektach, dołączając do tego długoterminowość współpracy i zawodową stabilność.


O projekcie

Poszukujemy .NET Developera, która dołączy do 4-osobowego zespołu programistów dla duńskiego klienta z branży enregetycznej.
 Konsultanci głównie rozwijają system transakcyjny, ale angażowani są również w projekty na innych systemach. Zakres pracy jest szeroki: od bugfixingu, przez tworzenie nowych funkcjonalności, po refactoring. Projekt realizowany jest w bliskiej współpracy z Danią z wykorzystaniem języka angielskiego
 Technologie i narzędzia: 

C#, WPF
NHibernate
Microsoft SQL Server, Mongo DB, Raven DB,
EasyNetQ / RabbitMQ
Octopus Deploy, TeamCity
 Klient poszukuje osób do współpracy długofalowej.

Naszym konsultantom zapewniamy

Jawność finansową: wynagrodzenie w wysokości 100-125 PLN/h netto + VAT  przy współpracy podwykonawczej
Przejrzystość finansową (model 75/25). Jako jedyna firma na polskim rynku IT transparentnie dzielimy wynagrodzenie, jakie otrzymujemy od naszych klientów.
Wsparcie w rozwoju zawodowym. Dofinansowujemy szkolenia, certyfikacje, udział w konferencjach technicznych I pozatechnicznych, naukę języków obcych.
Współpracę z ekspertami. Średnia lat doświadczenia zawodowego konsultanta 7N to 10 lat.
Swobodę we współpracy. Jako jedna z niewielu firm IT nie stosujemy zakazów konkurencji, umów lojalnościowych, etc.
Benefity pozapłacowe. Dofinansowanie opieki medycznej oraz karty Benefit Multisport niezależnie od formy współpracy.
Całościowe wsparcie na projekcie, opiekę dedykowanego Agenta - opiekuna i zapewnienie ciągłości projektowej.
Liczne (ok. 10-12 w roku) i stojące na wysokim poziomie eventy firmowe (przykład: 7N Kick Off 2019: https://www.youtube.com/watch?v=i5KjJpFBNpI)"
57,https://justjoin.it/offers/silent-eight-pte-ltd-senior-data-scientist,Senior Data Scientist,SILENT EIGHT PTE. LTD.,30+,b2b,senior,14 000 - 18 000 PLN net/month,"Rondo Daszyńskiego, Warszawa",[{'Data Science': 'master'}],https://silenteight.com/,True,"At Silent Eight, we are directing our passion for Artificial Intelligence to help Large Financial institutions manage their risks of Financial Crime to combat Money Laundering and Terrorist Financing.  We are an award-winning innovative FinTech firm with a footprint in the US, Europe, and Asia and a passion for Artificial Intelligence.  Our innovation has brought us the support of leading Venture Capital Funds from Silicon Valley and Asia.


Who are we looking for

As we rapidly expand our footprint, we are growing our multi-talented team bigger and stronger. We are looking for smart and motivated Senior Data Scientists with excellent leadership and innovative thinking and ability to develop, tune, and run analytical models that are the best fit for our Financial Institution partners. As a Data Scientist you will take ownership of a challenging and unique area of Financial Crime Compliance and work through independently and other smart Data Scientists in the Silent Eight Global Family from concept through execution. This role will also build tools and support structures to analyze data, dive deep into data to address data quality,  run models to keep them current against changing data and present it to business partners to drive continuous improvements. 

You will have a demonstrated ability to manage medium to large scale modeling and data science projects working from requirements, to prototyping to build with tools that are statistically grounded. You will have experience collaborating globally across organization boundaries.


Tasks include

Working on-site with our Client, in tight cooperation with our internal Development Team in Poland and Data Science Team in Singapore 
Analyzing the Big Data delivered by our Client, as well as our internal resources of data
Testing of Data Science and Machine Learning algorithms 
Running the solution in the Client’s environment, on-site analysis and providing the diagnostic 
Communicating all concepts and guidelines successfully to the Development Team
Using top of the line tools: tracking the Scrum stories in JIRA, keeping the code and merging requests in GitLab, using Jenkins for automated building and testing, analyzing code with SonarQube and keeping artifacts in Artifactory

Our Requirements

Strong experience with statistical tools (preferably Python and NumPy) and data analysis, regression modeling and time series analysis, forecasting
Experience in machine-learning methodologies (e.g. supervised and unsupervised learning, deep learning, etc.)
Readiness to work on-site with our Client in tight cooperation with our internal Development and Data Science Team in Europe and Asia 
Very good knowledge of Natural Language Processing subject and proficiency in using dedicated tools
Strong experience in Data Engineering with knowledge of Data Modeling, Relational Data/SQL and Data transformation 
Experience with big data: processing, filtering, and presenting large quantities of data up to millions of rows of data
Experience with PySpark and Pandas data processing frameworks
Very good knowledge of Jupyter Notebook
Software development experience and very good knowledge of Python 
Experience of working on Linux environment (Bash) preferred 
Experience in data science tools and technologies like Spark/Pandas/Jupyter Notebook 
Experience with Machine Learning frameworks like Keras, Tensorflow, Theano or PyTorch
Experience in continuous integration and delivery workflows
Experience in communicating technically explaining chosen techniques and designs and documenting them in an understandable manner, and to business with a business-oriented approach
Self-driven with independent leader mentality and problem-solving skills

What we offer

An actual impact on how the biggest banks around the world are stopping money laundering and terrorism financing activities!
Benefit in the form of an attractive Employee Stock Ownership Plan
Access to the newest ideas and concepts by attending top Tech/IT conferences, meetups, and networking events
Taking part in regular get-togethers, including seasonal parties, international meetings, etc."
58,https://justjoin.it/offers/gogomedia-software-house-wordpress-front-end-developer,Wordpress/Front-end Developer (Office),GOGOmedia Software House,20-30,permanent,mid,5 000 - 8 000 PLN gross/month,"Al. Niepodległości, 18, Warszawa","[{'WordPress': 'master'}, {'HTML': 'advanced'}, {'CSS': 'advanced'}, {'WooCommerce': 'regular'}]",https://gogomedia.pl/,True,"GOGOmedia Software House – poszukuje do stałej współpracy programistów front-end z dobrą i bardzo dobrą znajomością zagadnień HTML/CSS/JS oraz Wordpress. Praca będzie polegać na budowaniu i rozwoju oprogramowania tworzonego dla naszych klientów.

Szukamy osób zdyscyplinowanych, doświadczonych (minimum 3 lata) do pracy w biurze. Bierzemy pod uwagę tylko osoby dla których współpraca z nami będzie pracą podstawową w zakresie około 1 etatu.

Godziny pracy są elastyczne ale powinny być realizowane w okienku od 06:00 do max. 23:00
Miejsce pracy: Warszawa, al. Niepodległości 18 (Metro Wilanowska)


NIE SZUKAMY JUNIORÓW

Zapewniamy:

Ambitne projekty i wyzwania technologiczne
Brak monotonii!
Pracę bez ciśnienia
Nieustanny rozwój poprzez podnoszenie trudności realizowanych zadań
Absolutne minimum:

Pełna samodzielność w całościowym zakodowaniu projektów graficznych do HTML/CSS/JS w środowisku Wordpress zgodnie z CODEX

Czego wymagamy i z czym będziesz pracował:

HTML5 / CSS3
Wordpress / Woocommerce
Java Script
grunt/gulp/less
Jira / Confluence
GIT
Podstawy SEO


Możliwy start pracy od zaraz! Jeśli jesteś zainteresowany – wyślij do nas CV z informacją o swoim doświadczeniu i znanych technologiach. Zastrzegamy, że odpowiemy tylko na wybrane aplikacje."
59,https://justjoin.it/offers/release11-sp-z-o-o-junior-java-developer,Junior Java Developer,Release11 Sp. z o.o.,20,b2b,junior,4 000 - 4 500 PLN net/month,"Marynarska 14, Warszawa",[{'Java': 'junior'}],http://release11.com/,True,"Junior Java Developer

Miejsce pracy: Warszawa
Czas pracy: Pełen etat

Poszukujemy młodszego programisty do pracy w zespole integracji aplikacji.

NASZE OCZEKIWANIA:
Znajomość w programowaniu z wykorzystaniem Java,
Rozumienie zasad programowania obiektowego,
Mile widziana znajomość baz danych SQL,
Mile widziana znajomość JUnit, REST, XML, XSLT,
Nie wymagamy komercyjnego doświadczenia
PERSPEKTYWY Z NAMI:
Nie boimy się nowych technologii.
Chcemy żeby każdy rozwijał się nie tylko programistycznie, ale i analitycznie.
Stawiamy na pracę zespołową, gdzie liczy się wzajemna pomoc i uczenie się od siebie;

PROCES REKRUTACJI:

Jeśli wpiszesz się w profil poszukiwanej osoby, dostaniesz od nas maila z zaproszeniem do rozwiązania testu online.
Zadzwonimy do Ciebie, jeśli zakwalifikujesz się do drugiego etapu. Zostaniesz poproszony o rozwiązanie prostych zadań programistycznych, a następnie odbędziesz rozmowę organizacyjną.
Do 3 dni dostaniesz ostateczną decyzję. 

Osoby zainteresowane prosimy o przesyłanie aplikacji klikając w przycisk aplikowania.


Wyrażam zgodę na przetwarzanie przez ogłoszeniodawcę moich danych osobowych, zawartych w mojej ofercie pracy, dla potrzeb niezbędnych do realizacji procesu rekrutacji zgodnie z ustawą z dnia 29 sierpnia 1997 r. o ochronie danych osobowych (t.j. Dz. U. z 2016 r., poz. 922). Jednocześnie wyrażam zgodę na przetwarzanie przez ogłoszeniodawcę moich danych osobowych na potrzeby przyszłych rekrutacji."
60,https://justjoin.it/offers/ewl-s-a-back-end-developer,Back-end Developer,SynHRoner,10,b2b,mid,10 000 - 17 000 PLN net/month,"Al. Jerozolimskie 142b, Warszawa","[{'HTML5': 'advanced'}, {'TypeScript': 'advanced'}, {'Angular': 'advanced'}, {'C#': 'advanced'}, {'ASP.NET MVC': 'advanced'}, {'.Net': 'nice to have'}, {'Azure DevOps': 'nice to have'}, {'Cordova': 'nice to have'}, {'T-SQL': 'nice to have'}, {'SCSS': 'nice to have'}]",http://www.synchroner.com/,True,"Back-end Developer

Synchroner Sp. z o.o. - jesteśmy technologicznym start-upem w Grupie EWL proponującym firmom digitalizację procesów HR przez platformę Synchroner.com, miksu CRM i ERP, która automatyzuje procesy między firmami a agencjami pracy oraz wspiera proces rekrutacji, legalizacji, planowania pracy i zarządzania pracownikami tymczasowymi.

TWOJA ROLA
Budowa i rozwój wewnętrznych systemów ERP i aplikacji  do automatyzacji zarządzania projektami rekrutacji transgranicznych.

TWOJE UMIEJĘTNOŚCI
 HTML 5 / CSS3
TypeScript 
Angular w najnowszej wersji 
C# 
.NET MVC 

byłoby super,  gdybyś znał/a podstawy:.
NET Core
Azure DevOps
Chmura Microsoft 
Azure
Cordova / Ionic
T-SQL
SCSS

NASZA OFERTA
Wynagrodzenie B2B 10-17 tyś/ m-c + VAT
Możliwość 100% pracy zdalnej lub w jednym z naszych 20 biur na terenie Polski lub CEE
Pakiet benefitów: prywatna opieka medyczna, karta multisport, platforma kafeteryjna, budżet szkoleniowy i integracyjny
Ambitne projekty, zmieniające światowy rynek pracy


KIM JESTEŚMY ?
Razem z EWL S.A. tworzymy zespół 200+ niezwykle ambitnych profesjonalistów, którzy lubią się nawzajem i z przyjemnością przychodzą do biura.  

Nasze wartości to: 
#Cooperation and empowerment
 #Challenging the status quo 
Being #Fair 
#Open-minded 
#Obsessed with the market

Zmieniamy globalny rynek migracji poprzez digitalizację procesów rekrutacji i innowacyjne podejście do łączenia ludzi i firm na rynku pracy."
61,https://justjoin.it/offers/enpire-hr-scrum-master,Scrum Master,ENPIRE HR,250,permanent,mid,10 000 - 13 000 PLN gross/month,"Powiśle, Warszawa","[{'Scrum Master': 'master'}, {'JIRA': 'advanced'}, {'Confluence': 'advanced'}]",https://enpirehr.pl/,True,"Globalna firma z branży dóbr konsumpcyjnych szuka Scrum Mastera, który dołączyłby do międzynarodowego zespołu IT. Szukasz nowej pracy w firmie, która dba o swoich pracowników oraz przedstawia klarowną ścieżkę rozwoju już na początku współpracy? W takim razie ta oferta jest dla Ciebie.

Osoba na tym stanowisku będzie odpowiedzialna za kontakt z Product Ownerem, wsparcie zespołu o bieżące zadania, eliminacja utrudnień, promowanie praktyk systemu Agile, opracowanie przepływów pracy i nadchodzących sprintów, ułatwianie postępów zespołu w osiąganiu celów, zarządzanie pracą zespołową w nieustannym doskonaleniu :) 

Co sprawia, że dobrze nadajesz się do tej roli?

Masz dogłębną znajomość Scrum Guide oraz doświadczenie w pracy na stanowisku Scrum Master,
Komfortowo pracujesz w szybko rozwijającej się, szczupłej i zorientowanej na terminy organizacji,
Masz wiedzę praktyczną na temat frameworków tworzenia oprogramowania Agile,
Posiadasz doskonałe umiejętności organizacyjne zapewniające, że odpowiednie systemy i procesy są dokładnie opracowane i wdrożone,
Jesteś zdolny do coachingu i mentoringu zespołów,
Masz doświadczenie z JIRA & Confluence ticketing tool.

Benefity: 

karta multisport, pakiet medyczny, zniżki na produkty firmowe, karta na zniżki w sklepach,
praca zdalna, elastyczne godziny pracy, lunchpass, dodatkowe premie roczne. 
ubezpieczenie zdrowotne i inne.

Osoby zainteresowane zapraszam do aplikowania a także do bezpośredniego kontaktu mailowego na adres: olha.bereza@enpire.pl

Do usłyszenia :-)"
62,https://justjoin.it/offers/polcode-magento-developer,Laravel Full Stack Developer,Polcode,130+,b2b,mid,6 000 - 12 000 PLN net/month,"Grójecka 1/3, Warszawa","[{'CSS / HTML': 'advanced'}, {'English': 'advanced'}, {'Laravel': 'advanced'}, {'PHP5/7': 'advanced'}, {'ReactJS': 'regular'}, {'Node.js': 'regular'}, {'MySQL': 'regular'}]",https://justjoin.it/brands/story/polcode,True,"Cześć!
Pracujesz jako freelancer, męczy Cię ciągłe poszukiwanie zleceń i upominanie się o płatności, a może potrzebujesz żyć z dala od największych miast i szukasz zdalnych wyzwań?
 Sprawdź Polcode! Jesteśmy polskim software house’em, współpracujemy ze startupami, SaaS’ami i eCommerce’ami z całego świata. Specjalizujemy się w technologiach open-source. 

Od 2006 roku wiele nauczyliśmy się o branży IT, dlatego doceniamy Twój czas i wiemy, że oczekujesz konkretnych informacji dotyczących stanowiska, na które aplikujesz. Oto szczegóły:

Jeśli:
Podzielasz naszą pasję do programowania i interesują Cię najnowsze technologie.
Doskonale znasz PHP 7.
Masz komercyjne doświadczenie z frameworkiem Laravel, liczące co najmniej 2 lata.
Swobodnie czujesz się w technologiach front-endowych (HTML5/CSS3/JavaScript).
Masz za sobą kilka komercyjnych projektów w React.js, Vue.js lub Node.js.
Posiadasz dobrą znajomość baz danych (głównie MySQL).
Znasz język angielski co najmniej na poziomie B2.

Aplikuj do Polcode! 

Będziesz odpowiadać za:
Tworzenie od zera oraz rozwijanie istniejących aplikacji opartych o najnowsze wersje. Laravel - zgodnie z najlepszymi standardami.
Współpracę z pozostałymi członkami zespołu Polcode (devops, frontend, testerzy, PM).
Współpracę z klientami z całego świata.
Estymację czasochłonności zadań programistycznych.
Rozwiązywanie codziennych wyzwań w projektach oraz dzielenie się swoją wiedzą i doświadczeniami z zespołem.

Co oferujemy w zamian?
Profesjonalnie przygotowany proces onboardingu, wsparcie Mentora, code review, support grup technologicznych na wewnętrznych komunikatorach.
Pracę w projektach dopasowanych do Twoich core’owych technologii, jak i tych, w których chciałbyś rozwinąć swoje umiejętności.
Pracę w godzinach, które odpowiadają Twojemu rytmowi dnia, z miejsca, które sam wybierzesz.
Roczny budżet szkoleniowy realizowany w ramach godzin pracy.
Możliwość rozwoju Twoich zainteresowań. Możesz występować jako prelegent na prestiżowych konferencjach i warsztatach, publikować na naszym blogu, pomagać w rekrutacji programistów, doradzać partnerom biznesowym przy podejmowaniu strategicznych decyzji czy też pełnić rolę lidera projektu lub mentora. Wybór należy do Ciebie.
Pokrycie kosztów certyfikacji.
Możliwość wyjazdów służbowych na konferencje i eventy specjalistyczne.
Integracje, na których przekonasz się dlaczego nasi pracownicy cenią sobie pracę w Polcode, a przyjaźnie nawiązane u nas trwają latami.

Do zobaczenia na pierwszej rozmowie!"
63,https://justjoin.it/offers/be-shaping-the-future-poland-angular-developer,Senior Angular Developer,Be | Shaping the Future Poland,1500,b2b,senior,20 000 - 22 400 PLN net/month,"Al. Jana Pawla II 22, Warszawa","[{'Angular 5+': 'master'}, {'RxJS': 'advanced'}, {'Java': 'regular'}, {'RESTful API': 'regular'}, {'Unit Testing': 'regular'}, {'Designing layers': 'regular'}]",https://www.be-tse.pl/,True,"BE | Shaping the Future Poland has a proven position of being reliable partner for financial services organisations to analyse complex requirements, find solutions and implement them in their entirety, regardless of their complexity. Since the foundation of in 2013, we have been continually expanding and customising our spectrum of services. Today, we are privileged to have in our team the best individuals in each sector we operate within the financial services industry. For our partner, a Banking organization, we are hiring an Senior Angular Developer for a 3-4 months contract, with a possibility of extension. 
 About the role:
 This is a greenfield project. You will be a part of the development team working towards decommissioning of the old platform used for financial market research by the banks and developing and customizing a new platform according to the client’s needs. The platform resolves the dependencies between the infrastructure provider and the data suppliers. The use of an open interface standard makes it possible to transfer heterogeneous system landscapes into a standardized platform. All data traffic is routed and managed via the platform. Entitlement processes, the creation of reports, authorization concepts, non-uniform interfaces, and much more can be harmonised and the operative effort can be reduced or automated considerably. The platform is based on Java and C++. 
  Requirements:

Strong Frontend development experience
Solid skills in Angular 5+ 
Considerable knowledge on designing layers, components, services in angular
Good understanding on reactive programming concepts like Observable, Subject etc
Experience / knowledge of unit testing, component testing and end-to-end testing in angular/java
Experience in RxJS
Experience / knowledge in integration with rest services/sockets with angular/java
Experience / knowledge in deploying angular and java applications
Fluency in English
Good soft and communication skills
Valid Polish work permit (no sponsorship provided)
Ability to start in April – May 

Benefits:

Fully remote role 
Greenfield project - opportunity to build something from the scratch
Friendly and open-minded team
International environment
Community DEVtalks, team-buildings, parties


The impact of COVID-19:
 We are still hiring and look forward to welcoming new members. As our employees’ and candidates’ health is a top priority, we are currently conducting only online interviews and our employees are working remotely.
 "
64,https://justjoin.it/offers/ewl-s-a-mobile-developer,Mobile developer,SynHRoner,10,b2b,mid,12 000 - 20 000 PLN net/month,"Al. Jerozolimskie 142b, Warszawa","[{'HTML5': 'advanced'}, {'CSS3': 'advanced'}, {'Cordova': 'advanced'}, {'Angular': 'regular'}, {'TypeScript': 'regular'}, {'Ionic': 'regular'}, {'C#': 'nice to have'}, {'Azure DevOps': 'nice to have'}, {'SCSS': 'nice to have'}]",http://www.synchroner.com/,True,"Mobile developer

Synchroner Sp. z o.o. - jesteśmy technologicznym start-upem w Grupie EWL proponującym firmom digitalizację procesów HR przez platformę Synchroner.com, miksu CRM i ERP, która automatyzuje procesy między firmami a agencjami pracy oraz wspiera proces rekrutacji, legalizacji, planowania pracy i zarządzania pracownikami tymczasowymi.

TWOJA ROLA
Budowa i rozwój wewnętrznych systemów ERP i aplikacji  do automatyzacji zarządzania projektami rekrutacji transgranicznych.

TWOJE UMIEJĘTNOŚCI 
Cordova / Ionic 
HTML 5 / CSS3
Angular w najnowszej wersji 
TypeScript

byłoby super,  gdybyś znał/a podstawy:

C# (podstawowa znajomość)
Azure DevOps
SCSS

NASZA OFERTA
Wynagrodzenie B2B 12-20 tyś/ m-c + VAT
Możliwość 100% pracy zdalnej lub w jednym z naszych 20 biur na terenie Polski lub CEE
Pakiet benefitów: prywatna opieka medyczna, karta multisport, platforma kafeteryjna, budżet szkoleniowy i integracyjny
Ambitne projekty, zmieniające światowy rynek pracy


 KIM JESTEŚMY ?

Razem z EWL S.A. tworzymy zespół 200+ niezwykle ambitnych profesjonalistów, którzy lubią się nawzajem i z przyjemnością przychodzą do biura.

Nasze wartości to:
#Cooperation and empowerment
#Challenging the status quo
Being #Fair #Open-minded
#Obsessed with the market

Zmieniamy globalny rynek migracji poprzez digitalizację procesów rekrutacji i innowacyjne podejście do łączenia ludzi i firm na rynku pracy."
65,https://justjoin.it/offers/polcode-react-developer,React Developer,Polcode,130+,b2b,mid,6 000 - 12 000 PLN net/month,"Grójecka 1/3, Warszawa","[{'ReactJS': 'advanced'}, {'JavaScript (OOP/ES6)': 'advanced'}, {'Redux / Mobx': 'regular'}, {'Symfony / Laravel': 'regular'}, {'MySQL': 'regular'}, {'Angular': 'nice to have'}, {'Vue.js': 'nice to have'}]",https://justjoin.it/brands/story/polcode,True,"Cześć!
Pracujesz jako freelancer, męczy Cię ciągłe poszukiwanie zleceń i upominanie się o płatności, a może potrzebujesz żyć z dala od największych miast i szukasz zdalnych wyzwań?
 Sprawdź Polcode! Jesteśmy polskim software house’em, współpracujemy ze startupami, SaaS’ami i eCommerce’ami z całego świata. Specjalizujemy się w technologiach open-source. 

Od 2006 roku wiele nauczyliśmy się o branży IT, dlatego doceniamy Twój czas i wiemy, że oczekujesz konkretnych informacji dotyczących stanowiska, na które aplikujesz. Oto szczegóły:

Jeśli:
Podzielasz naszą pasję do programowania i interesują Cię najnowsze technologie.
Doskonale znasz JavaScript oraz posiadasz praktyczną znajomość OOP / ES6.
Masz za sobą kilka komercyjnych projektów z wykorzystaniem React.js.
Znasz biblioteki do zarządzania stanem aplikacji (Redux/Mobx).
Swobodnie czujesz się w technologiach backendowych (Symfony lub Laravel).
Jako miłośnik JavaScript zetknąłeś się z Vue.js / Angular lub zagadnieniami CI / CD.
Posiadasz dobrą znajomość baz danych (głównie MySQL).
Znasz język angielski co najmniej na poziomie B2.

Aplikuj do Polcode! 

Będziesz odpowiedzialny za:
Tworzenie od zera oraz rozwijanie istniejących aplikacji opartych o React.js - zgodnie z najlepszymi standardami.
Współpracę z pozostałymi członkami zespołu Polcode (devops, frontend, testerzy, PM).
Współpracę z klientami z całego świata.
Estymację czasochłonności zadań programistycznych.
Rozwiązywanie codziennych wyzwań w projektach oraz dzielenie się swoją wiedzą i doświadczeniami z zespołem.

Co oferujemy w zamian?
Profesjonalnie przygotowany proces onboardingu, wsparcie Mentora, code review, support grup technologicznych na wewnętrznych komunikatorach.
Pracę w projektach dopasowanych do Twoich core’owych technologii, jak i tych, w których chciałbyś rozwinąć swoje umiejętności.
Pracę w godzinach, które odpowiadają Twojemu rytmowi dnia, z miejsca, które sam wybierzesz.
Roczny budżet szkoleniowy realizowany w ramach godzin pracy.
Możliwość rozwoju Twoich zainteresowań. Możesz występować jako prelegent na prestiżowych konferencjach i warsztatach, publikować na naszym blogu, pomagać w rekrutacji programistów, doradzać partnerom biznesowym przy podejmowaniu strategicznych decyzji czy też pełnić rolę lidera projektu lub mentora. Wybór należy do Ciebie.
Pokrycie kosztów certyfikacji.
Możliwość wyjazdów służbowych na konferencje i eventy specjalistyczne.
Integracje, na których przekonasz się dlaczego nasi pracownicy cenią sobie pracę w Polcode, a przyjaźnie nawiązane u nas trwają latami.

Do zobaczenia na pierwszej rozmowie!"
66,https://justjoin.it/offers/survicate-product-designer,Product Designer,Survicate,25+,b2b,mid,6 000 - 9 000 PLN net/month,"Przyrynek 14, Warszawa","[{'Photoshop / Sketch': 'regular'}, {'Adobe XD': 'regular'}, {'UXPin': 'regular'}]",https://justjoin.it/brands/story/survicate,True,"We’re looking for a talented and experienced Product Designer to help turn our mission from vision to reality.

Working as a Product Designer at Survicate is a unique opportunity. We have a small team, so you won’t be one of dozens. You’ll be one of a few, so your impact will be felt inside and outside the company. You’ll be working on a product that is used by thousands of users located all around the globe. 

We are not looking for someone who’s already expert in everything they do. We’re looking for someone great who demonstrates the interest, drive, and desire to keep learning new things and continually get better.

What you’ll be doing?

You may be working on polishing up an existing feature, pitching and designing something brand new, or fundamentally rethinking how we do something
Work through design problems from beginning to end: translating research insights into ideas that form disruptive new products and features, then designing the workflows and detailed interactions to realize them
Sketch and prototype ideas to quickly access viability, and design the fine-grained details of interactions
Iterate based on feedback from customers and the whole team
Work closely with engineers as they build and ship ideas

What skills are needed?

Experience in designing digital products, not just websites. You have helped ship products.
Strong communication skills to help people across the company understand the rationale behind your proposals, and the complex nuances of design problems.
The ability to create low-fidelity mockups of your designs.
The ability to create beautiful high-fidelity mockups of your designs using f.e. Sketch, UXPin, Adobe XD
Fluency in English along with excellent, interpersonal, written and oral communication skills.

Why Survicate?

At Survicate you'll be working with great people - friendly, talented, original folks. You’ll have a chance to learn from some of the best people you’ve ever met and we’ll get to learn from you. 
Working on a product that is used by 30.000+ users worldwide
A small team so you won’t be one of dozens. Your impact will be felt inside and outside the company
Remote-first product team with healthy processes. Friendly and time-respectful teammates. 
Salary tailored to your experience, skills, and performance
26 days of paid annual leave for all employees
Multisport cards, private health care & benefit platform

Send your CV, relevant work samples and anything else that will make you stand out. Extra effort and personal touches will be looked upon favorably!"
